"n_parties","n_small_parties","uniform_share","between_district_vote_volatility","uniform_accuracy","proportional_accuracy","accuracy_diff","uniform_mae","proportional_mae","mae_diff","uniform_rmse","proportional_rmse","rmse_diff"
5,2,0.3,0.15,0.473365079365079,0.480571428571429,-0.00720634920634922,0.0908652600384283,0.089443350475108,0.00142190956332036,0.107710759003157,0.106008849437866,0.00170190956529109
5,2,0.4,0.02,0.885111111111111,0.94,-0.0548888888888889,0.0275874622620115,0.0200373554119166,0.00755010685009491,0.0329916254917134,0.023638273123883,0.0093533523678304
5,2,0.4,0.03,0.845809523809524,0.891142857142857,-0.0453333333333333,0.0315063150227593,0.0259838021290549,0.00552251289370433,0.0375401019627338,0.0306098737831904,0.00693022817954343
5,2,0.4,0.04,0.81984126984127,0.838222222222222,-0.0183809523809524,0.037679243678078,0.0322865867418859,0.00539265693619212,0.0449329095993178,0.0380293546527299,0.00690355494658793
5,2,0.4,0.05,0.760825396825397,0.780761904761905,-0.0199365079365079,0.0427423679678662,0.0383356000132011,0.00440676795466505,0.0509402469392012,0.0452135689627474,0.00572667797645385
5,2,0.4,0.06,0.710031746031746,0.728825396825397,-0.0187936507936508,0.0476342626981689,0.0441750691884518,0.0034591935097171,0.0566137403552031,0.0521795523533437,0.00443418800185942
5,2,0.4,0.07,0.683015873015873,0.690539682539683,-0.0075238095238096,0.0529360711573976,0.0501920001418509,0.0027440710155467,0.0628116873312836,0.0592112903541259,0.00360039697715769
5,2,0.4,0.08,0.622730158730159,0.639396825396825,-0.0166666666666667,0.0584935912679341,0.0562018997368373,0.00229169153109678,0.0694394918605231,0.0663957098940076,0.00304378196651554
5,2,0.4,0.09,0.607301587301587,0.619365079365079,-0.012063492063492,0.0641855950816208,0.0619449090736508,0.00224068600797006,0.0762017455830471,0.0732703004468842,0.00293144513616296
5,2,0.4,0.1,0.574984126984127,0.580984126984127,-0.006,0.0701107253328754,0.0679782108570835,0.00213251447579191,0.083218788571008,0.080504019046523,0.00271476952448495
5,2,0.4,0.12,0.51831746031746,0.532,-0.0136825396825397,0.0804228215333317,0.0789366232879012,0.00148619824543046,0.0954303168085182,0.0934828590960216,0.00194745771249659
5,2,0.4,0.15,0.471619047619048,0.476095238095238,-0.00447619047619052,0.0935791243142797,0.0928618997778716,0.000717224536408129,0.110910563112851,0.109845612505395,0.00106495060745518
5,2,0.5,0.02,0.907714285714286,0.931555555555556,-0.0238412698412699,0.0278848252632376,0.0221054575933219,0.00577936766991567,0.033301152572639,0.0260891098243223,0.00721204274831664
5,2,0.5,0.03,0.865174603174603,0.880888888888889,-0.0157142857142858,0.0317539377112856,0.0278838429351819,0.00387009477610368,0.037809335237887,0.0328244247956418,0.00498491044224517
5,2,0.5,0.04,0.806603174603175,0.820444444444444,-0.0138412698412698,0.0372768150833988,0.033789097781474,0.00348771730192484,0.0444116893369576,0.0397955083589831,0.00461618097797453
5,2,0.5,0.05,0.749492063492064,0.767047619047619,-0.0175555555555555,0.0429100722142049,0.0402850745866644,0.00262499762754053,0.0511026625965901,0.0474769536532131,0.00362570894337695
5,2,0.5,0.06,0.717015873015873,0.722825396825397,-0.00580952380952382,0.0488277301605403,0.0466557670159775,0.00217196314456283,0.058321321533008,0.0550510950150775,0.00327022651793048
5,2,0.5,0.07,0.659460317460317,0.668253968253968,-0.0087936507936508,0.054684130005931,0.0528709663684949,0.00181316363743606,0.0652325175240806,0.0624278826597542,0.00280463486432633
5,2,0.5,0.08,0.63615873015873,0.644539682539683,-0.00838095238095238,0.0608099050577699,0.0590862424027337,0.00172366265503626,0.0725009905067515,0.0698294930017176,0.00267149750503388
5,2,0.5,0.09,0.591714285714286,0.602920634920635,-0.0112063492063492,0.0664473095046293,0.0651665863417447,0.00128072316288459,0.0791145331547607,0.0769727683194055,0.00214176483535515
5,2,0.5,0.1,0.57215873015873,0.57752380952381,-0.00536507936507935,0.0715961941435688,0.0705462296950637,0.00104996444850514,0.0851331432988436,0.0834119899920443,0.00172115330679938
5,2,0.5,0.12,0.522920634920635,0.52631746031746,-0.0033968253968254,0.0823725124193695,0.0817971939754527,0.000575318443916784,0.0980498497169011,0.0968395448293238,0.00121030488757723
5,2,0.5,0.15,0.461873015873016,0.460920634920635,0.000952380952380982,0.0964178444408296,0.096002915549842,0.000414928890987584,0.1140920274696,0.113452348250495,0.00063967921910478
5,2,0.6,0.02,0.905714285714286,0.926634920634921,-0.0209206349206349,0.0271393276456186,0.0239001522959869,0.00323917534963174,0.0327386931043419,0.0281466552732105,0.00459203783113145
5,2,0.6,0.03,0.847968253968254,0.862730158730159,-0.0147619047619048,0.0313914312100955,0.0294408783240126,0.00195055288608291,0.037431212396949,0.0346626128099339,0.00276859958701502
5,2,0.6,0.04,0.809555555555556,0.809206349206349,0.000349206349206432,0.0378985851329927,0.0364102724244566,0.00148831270853618,0.0452765415104738,0.0428412008091954,0.00243534070127831
5,2,0.6,0.05,0.745079365079365,0.749206349206349,-0.00412698412698409,0.043904697631767,0.0426873182106521,0.00121737942111492,0.0523134943441169,0.0502332019006192,0.0020802924434977
5,2,0.6,0.06,0.709936507936508,0.710761904761905,-0.000825396825396729,0.0501205628553824,0.049002150650311,0.00111841220507139,0.0596871476973358,0.0577450053803074,0.0019421423170284
5,2,0.6,0.07,0.655142857142857,0.658793650793651,-0.00365079365079368,0.056282342442139,0.0555140794523651,0.00076826298977388,0.06704739719666,0.0654561875228299,0.00159120967383004
5,2,0.6,0.08,0.629079365079365,0.631206349206349,-0.00212698412698409,0.0629909338158971,0.0624417218744951,0.000549211941401957,0.0750664665513095,0.0737544278071819,0.00131203874412762
5,2,0.6,0.09,0.58152380952381,0.589142857142857,-0.00761904761904764,0.0686728594495397,0.0682659306904346,0.000406928759105113,0.0818624028945921,0.0805567768583597,0.00130562603623241
5,2,0.6,0.1,0.559968253968254,0.562444444444444,-0.00247619047619041,0.074261731148781,0.0741431077599057,0.000118623388875291,0.0883072403222536,0.0874688469063492,0.000838393415904373
5,2,0.6,0.12,0.514349206349206,0.512349206349206,0.002,0.0853872652018451,0.0854554252885772,-6.8160086732133e-05,0.101210696113877,0.100910885539921,0.000299810573955742
5,2,0.6,0.15,0.461301587301587,0.464126984126984,-0.00282539682539679,0.100501730268982,0.10062098757747,-0.000119257308487733,0.118773367036212,0.118634373306182,0.000138993730030693
5,2,0.7,0.02,0.913396825396825,0.908539682539683,0.00485714285714289,0.0260918533802333,0.025686808691568,0.000405044688665267,0.0313763636076025,0.0302207088447084,0.00115565476289418
5,2,0.7,0.03,0.858793650793651,0.856603174603175,0.00219047619047619,0.0332048349400469,0.0326560887804623,0.000548746159584598,0.0399008979046193,0.0384175536629254,0.00148334424169395
5,2,0.7,0.04,0.806126984126984,0.806349206349206,-0.000222222222222235,0.0392252694973343,0.0388493788528525,0.000375890644481826,0.0469250633656667,0.0457243356820438,0.00120072768362291
5,2,0.7,0.05,0.737809523809524,0.72815873015873,0.00965079365079369,0.0456302443862043,0.0454921126472467,0.000138131738957652,0.0546124099169103,0.0535316130736446,0.00108079684326572
5,2,0.7,0.06,0.680857142857143,0.684190476190476,-0.00333333333333341,0.0515351748884936,0.0513802456439368,0.000154929244556748,0.0612975739990063,0.0604324828192018,0.000865091179804531
5,2,0.7,0.07,0.648698412698413,0.646,0.00269841269841264,0.0581996109011171,0.0582590106176913,-5.93997165741766e-05,0.0693327686229682,0.0686250058833251,0.000707762739643084
5,2,0.7,0.08,0.613968253968254,0.607269841269841,0.00669841269841265,0.0639422170572124,0.0648294865007203,-0.000887269443507976,0.0759646695958623,0.0763162281552099,-0.000351558559347612
5,2,0.7,0.09,0.585142857142857,0.583111111111111,0.00203174603174605,0.0715013912923123,0.0717694639487798,-0.000268072656467569,0.0850498392177123,0.0845364050831436,0.000513434134568669
5,2,0.7,0.1,0.555714285714286,0.553301587301587,0.00241269841269842,0.0776838797253765,0.0782536410583934,-0.00056976133301688,0.0924585246210718,0.0922491535903797,0.00020937103069206
5,2,0.7,0.12,0.501619047619048,0.503460317460317,-0.00184126984126987,0.0890244714263377,0.0897207779002816,-0.000696306473943836,0.105635155528161,0.105692514939068,-5.7359410906857e-05
5,2,0.7,0.15,0.441460317460317,0.437047619047619,0.00441269841269837,0.104340324340762,0.105119388317749,-0.000779063976987418,0.123196772946392,0.12371861819502,-0.000521845248628264
5,2,0.8,0.02,0.916984126984127,0.90352380952381,0.0134603174603175,0.0266094690882019,0.0277445238611438,-0.00113505477294193,0.0319435602568281,0.0326038913981769,-0.000660331141348849
5,2,0.8,0.03,0.853650793650794,0.84815873015873,0.00549206349206355,0.0336446453836999,0.0342716500191547,-0.000627004635454738,0.0404323593164492,0.0403191020979009,0.00011325721854831
5,2,0.8,0.04,0.790222222222222,0.79047619047619,-0.000253968253968173,0.0392107692985995,0.0404857607502383,-0.00127499145163883,0.0467777381743592,0.0475887839272585,-0.000811045752899246
5,2,0.8,0.05,0.73752380952381,0.73168253968254,0.00584126984126976,0.0473416579247737,0.048054307035669,-0.000712649110895268,0.0565884910431901,0.0565176556689304,7.08353742596771e-05
5,2,0.8,0.06,0.693555555555556,0.686603174603175,0.00695238095238093,0.0540635414701797,0.054948847937935,-0.00088530646775526,0.0645056790061986,0.0646473387443024,-0.000141659738103789
5,2,0.8,0.07,0.627777777777778,0.623111111111111,0.0046666666666666,0.0603645913191757,0.0613335176765773,-0.00096892635740161,0.0716817094054792,0.0720290083242127,-0.00034729891873353
5,2,0.8,0.08,0.610444444444444,0.599079365079365,0.0113650793650794,0.0677435196385904,0.0687467012394168,-0.00100318160082639,0.0806981967976683,0.080858728445388,-0.000160531647719744
5,2,0.8,0.09,0.580952380952381,0.569904761904762,0.0110476190476191,0.0737409014365286,0.0750116939208085,-0.0012707924842799,0.0875255440175772,0.0882686380309732,-0.000743094013395965
5,2,0.8,0.1,0.541142857142857,0.537809523809524,0.0033333333333333,0.0800691248793333,0.0810420353724294,-0.000972910493096113,0.0948929015399429,0.0953117927753699,-0.000418891235426974
5,2,0.8,0.12,0.500634920634921,0.496222222222222,0.00441269841269842,0.0911539238233477,0.0922618018332071,-0.00110787800985944,0.107762084948089,0.108391555876889,-0.000629470928800682
5,2,0.8,0.15,0.43552380952381,0.42647619047619,0.00904761904761908,0.108500639657393,0.109567918900262,-0.00106727924286951,0.128158069709252,0.128684779844902,-0.000526710135649477
5,2,0.9,0.02,0.916984126984127,0.869015873015873,0.047968253968254,0.0280405598408808,0.0312200806708567,-0.00317952082997587,0.0339386553810157,0.0366537623657423,-0.00271510698472659
5,2,0.9,0.03,0.842063492063492,0.818539682539683,0.0235238095238095,0.0337683026886899,0.0361133433202242,-0.00234504063153426,0.0405531424814593,0.0424392032414187,-0.00188606075995938
5,2,0.9,0.04,0.781777777777778,0.766793650793651,0.014984126984127,0.0417583470477082,0.0440114207048292,-0.00225307365712097,0.0502107094830294,0.0517057173787781,-0.00149500789574874
5,2,0.9,0.05,0.718126984126984,0.696984126984127,0.0211428571428571,0.0486311013263837,0.051060377329166,-0.0024292760027823,0.0582615134522466,0.0599303222848341,-0.00166880883258753
5,2,0.9,0.06,0.67552380952381,0.664507936507936,0.011015873015873,0.0562197910926019,0.0581533251669385,-0.00193353407433657,0.0672080297007133,0.0683106279992882,-0.00110259829857492
5,2,0.9,0.07,0.631238095238095,0.621079365079365,0.0101587301587301,0.0630564326731207,0.0648708008191878,-0.00181436814606716,0.0750050252966499,0.076239880908635,-0.00123485561198512
5,2,0.9,0.08,0.589936507936508,0.585111111111111,0.00482539682539684,0.0707470234029587,0.0721230634051811,-0.00137604000222238,0.0841005239853473,0.0847732535545058,-0.000672729569158509
5,2,0.9,0.09,0.557904761904762,0.546888888888889,0.011015873015873,0.0772246635721059,0.0788910421981683,-0.00166637862606242,0.0916495935292407,0.0927362380623002,-0.00108664453305957
5,2,0.9,0.1,0.532698412698413,0.525587301587302,0.00711111111111107,0.0841668364894832,0.0856155719755131,-0.0014487354860299,0.0996749384687918,0.100652733468493,-0.000977794999701603
5,2,0.9,0.12,0.484,0.476793650793651,0.00720634920634916,0.096282137512245,0.0975402970816863,-0.00125815956944127,0.113640549767835,0.114537567727107,-0.000897017959272273
5,2,0.9,0.15,0.423619047619048,0.419746031746032,0.00387301587301586,0.112795492014623,0.114141280205317,-0.00134578819069489,0.132788309211889,0.133896470813504,-0.00110816160161475
5,2,1,0.02,0.883746031746032,0.842539682539683,0.0412063492063491,0.0286583225359644,0.0333655013951635,-0.00470717885919911,0.0346641109758897,0.0391709861622182,-0.0045068751863285
5,2,1,0.03,0.839206349206349,0.812095238095238,0.0271111111111111,0.0357074093846812,0.0400630498145068,-0.00435564042982559,0.0431181635799676,0.0468912116097543,-0.00377304802978664
5,2,1,0.04,0.774412698412698,0.739968253968254,0.0344444444444445,0.0428791754437693,0.0460852796852135,-0.00320610424144419,0.0513237473130274,0.0540178675163248,-0.00269412020329741
5,2,1,0.05,0.714285714285714,0.682539682539683,0.0317460317460317,0.0506821123953837,0.0531600507884033,-0.00247793839301952,0.0605264198298425,0.0622989300833398,-0.00177251025349729
5,2,1,0.06,0.674857142857143,0.659174603174603,0.0156825396825396,0.0584867771479269,0.0610006430963224,-0.00251386594839549,0.0697627922993085,0.0715829290456246,-0.00182013674631612
5,2,1,0.07,0.62015873015873,0.607809523809524,0.0123492063492063,0.0654044796539697,0.068262547303361,-0.00285806764939125,0.0779120679643597,0.0800929974811121,-0.00218092951675244
5,2,1,0.08,0.591301587301587,0.581111111111111,0.0101904761904762,0.073266792005955,0.0755570873162562,-0.00229029531030124,0.0871020833105153,0.0887933183681311,-0.00169123505761579
5,2,1,0.09,0.551936507936508,0.542634920634921,0.00930158730158726,0.0806326458394557,0.0827055331352377,-0.00207288729578206,0.0959185431390403,0.0971342598126885,-0.00121571667364818
5,2,1,0.1,0.508920634920635,0.501238095238095,0.00768253968253962,0.0877110563437279,0.089427818934341,-0.0017167625906131,0.103947177189887,0.105059437771551,-0.00111226058166354
5,2,1,0.12,0.459809523809524,0.45247619047619,0.00733333333333336,0.100271849435357,0.101642628969889,-0.00137077953453128,0.118340869375424,0.119319586352956,-0.000978716977532476
5,2,1,0.15,0.409174603174603,0.399079365079365,0.0100952380952381,0.116060466254561,0.117697172111649,-0.00163670585708792,0.136522091595762,0.137749662021354,-0.00122757042559246
5,3,0,0.02,0.877079365079365,0.973142857142857,-0.0960634920634921,0.0329372792298484,0.0162410574493819,0.0166962217804665,0.0390159035624385,0.0192945932169224,0.0197213103455162
5,3,0,0.03,0.869873015873016,0.926,-0.056126984126984,0.0356461328001051,0.0223116794576635,0.0133344533424415,0.0424427370258786,0.0261965583445704,0.0162461786813081
5,3,0,0.04,0.829714285714286,0.868952380952381,-0.0392380952380952,0.0399579370672248,0.0281398475869301,0.0118180894802947,0.0473223977346249,0.0329390999070922,0.0143832978275327
5,3,0,0.05,0.780920634920635,0.825492063492063,-0.0445714285714286,0.0425227596172591,0.033033194842339,0.00948956477492009,0.0504055194360464,0.0385963534287695,0.011809166007277
5,3,0,0.06,0.73568253968254,0.77168253968254,-0.0359999999999999,0.0463823606176499,0.0380857143386429,0.008296646279007,0.0550386152534099,0.0445340219577014,0.0105045932957085
5,3,0,0.07,0.725174603174603,0.745301587301587,-0.0201269841269842,0.0505906488525818,0.0428091057863405,0.00778154306624133,0.0600477959921029,0.0500963185168446,0.00995147747525828
5,3,0,0.08,0.689809523809524,0.714920634920635,-0.0251111111111112,0.0553112785415114,0.0476614664772986,0.00764981206421285,0.0654980449657072,0.0558402248537162,0.00965782011199095
5,3,0,0.09,0.672698412698413,0.69215873015873,-0.0194603174603175,0.0578512806085485,0.052111043101151,0.00574023750739747,0.0687490741287837,0.0611705622387705,0.00757851189001323
5,3,0,0.1,0.651047619047619,0.672380952380952,-0.0213333333333333,0.0621215088854939,0.0565633020835077,0.00555820680198619,0.0735934204110468,0.066433950608488,0.0071594698025589
5,3,0,0.12,0.613555555555556,0.633111111111111,-0.0195555555555555,0.0698625528918256,0.065579692959418,0.00428285993240765,0.0829208189487236,0.0772510741399979,0.00566974480872577
5,3,0,0.15,0.565047619047619,0.576920634920635,-0.0118730158730159,0.0808643047042949,0.0776300578265412,0.0032342468777537,0.0962346273008521,0.0917537989387887,0.00448082836206345
5,3,0.1,0.02,0.927714285714286,0.964730158730159,-0.0370158730158731,0.0301045763591514,0.016467516572992,0.0136370597861594,0.0357862420111027,0.0195450254960316,0.016241216515071
5,3,0.1,0.03,0.865428571428571,0.911460317460317,-0.046031746031746,0.0347180043060566,0.0227468684474397,0.011971135858617,0.0412485326447288,0.0267644303575638,0.014484102287165
5,3,0.1,0.04,0.826634920634921,0.859142857142857,-0.0325079365079365,0.0382767514871101,0.0282290151966041,0.010047736290506,0.0454842794795756,0.0330661579888009,0.0124181214907748
5,3,0.1,0.05,0.782285714285714,0.819809523809524,-0.0375238095238095,0.04137825203988,0.0334855961213861,0.00789265591849398,0.0490252237241314,0.0391507985697735,0.00987442515435792
5,3,0.1,0.06,0.749174603174603,0.774063492063492,-0.024888888888889,0.0453783973579582,0.03822074051959,0.0071576568383682,0.0538545716671921,0.044732526324384,0.00912204534280808
5,3,0.1,0.07,0.712857142857143,0.743809523809524,-0.030952380952381,0.050058426389383,0.0430714328402501,0.00698699354913287,0.0594826654932587,0.0504650796033833,0.00901758588987536
5,3,0.1,0.08,0.690666666666667,0.713333333333333,-0.0226666666666667,0.0536914206173673,0.0480264178635597,0.00566500275380758,0.0637521226167676,0.0563165252312902,0.00743559738547744
5,3,0.1,0.09,0.663079365079365,0.69215873015873,-0.0290793650793651,0.0576740075118063,0.0525602567170107,0.00511375079479553,0.0685108325989838,0.0617906151715972,0.00672021742738659
5,3,0.1,0.1,0.645428571428571,0.669555555555556,-0.0241269841269841,0.0614594064697747,0.0567251468220773,0.00473425964769739,0.07292871335669,0.0666752037398233,0.00625350961686669
5,3,0.1,0.12,0.618380952380952,0.634984126984127,-0.0166031746031746,0.0695974335199434,0.065693988909018,0.0039034446109254,0.0826655488366422,0.0774712720879835,0.00519427674865867
5,3,0.1,0.15,0.565777777777778,0.577460317460317,-0.0116825396825396,0.0807517023530512,0.0781192502864792,0.00263245206657198,0.0960861270587416,0.0925197029007798,0.00356642415796178
5,3,0.2,0.02,0.894253968253968,0.964349206349206,-0.0700952380952381,0.0299803462603141,0.0177398047189528,0.0122405415413613,0.0357989480006094,0.0210721213992435,0.0147268266013659
5,3,0.2,0.03,0.87168253968254,0.91968253968254,-0.048,0.0336263988977338,0.0234943448457065,0.0101320540520272,0.0398886684156282,0.027649001869475,0.0122396665461532
5,3,0.2,0.04,0.836793650793651,0.860984126984127,-0.0241904761904762,0.0373234091304077,0.0289562906140988,0.00836711851630894,0.0444540302042758,0.0339943623798884,0.0104596678243874
5,3,0.2,0.05,0.790507936507936,0.816666666666667,-0.0261587301587302,0.0418276717403673,0.0342865432216008,0.00754112851876653,0.0497466462698256,0.0402422216633007,0.00950442460652495
5,3,0.2,0.06,0.736920634920635,0.762730158730159,-0.0258095238095238,0.0450927931178232,0.0393644682731748,0.00572832484464842,0.0537271066846088,0.0461968738398984,0.00753023284471038
5,3,0.2,0.07,0.719301587301587,0.742349206349206,-0.023047619047619,0.0495295179589137,0.0442288629582731,0.00530065500064059,0.0588277160284104,0.051915584280469,0.0069121317479414
5,3,0.2,0.08,0.699714285714286,0.716666666666667,-0.0169523809523809,0.0536487612687468,0.0488448225944263,0.0048039386743205,0.0637075482496935,0.0575761865749789,0.00613136167471461
5,3,0.2,0.09,0.680825396825397,0.69431746031746,-0.0134920634920636,0.0577617542042258,0.0534309693214512,0.00433078488277457,0.0686494095170967,0.0630096292661431,0.00563978025095359
5,3,0.2,0.1,0.655174603174603,0.669650793650794,-0.0144761904761905,0.061649116243992,0.0578328670934101,0.00381624915058183,0.0732809507673757,0.0682787479075776,0.00500220285979812
5,3,0.2,0.12,0.611174603174603,0.628253968253968,-0.0170793650793651,0.0698874351729794,0.0669488329105295,0.00293860226244989,0.0831854448492489,0.0792936710295783,0.00389177381967055
5,3,0.2,0.15,0.573746031746032,0.579111111111111,-0.00536507936507935,0.0819532963681341,0.0797695511052905,0.00218374526284361,0.097707612285767,0.0948322082677567,0.00287540401801026
5,3,0.3,0.02,0.885142857142857,0.954222222222222,-0.0690793650793651,0.0292589152697092,0.0192343962592834,0.0100245190104258,0.0351510183717914,0.0227917025732379,0.0123593157985535
5,3,0.3,0.03,0.874825396825397,0.906,-0.0311746031746032,0.0333196867871738,0.0250842559135928,0.00823543087358105,0.0397711242048836,0.029547495263778,0.0102236289411055
5,3,0.3,0.04,0.833206349206349,0.856571428571429,-0.0233650793650794,0.0369758770057503,0.0302641632679579,0.00671171373779247,0.0440581276860161,0.0355513374604857,0.00850679022553038
5,3,0.3,0.05,0.787619047619048,0.81015873015873,-0.0225396825396825,0.0417594924225128,0.0357149766465404,0.00604451577597235,0.0496230160817013,0.0420251344638815,0.0075978816178198
5,3,0.3,0.06,0.743619047619048,0.761047619047619,-0.0174285714285715,0.0459245235081168,0.0407598511402659,0.00516467236785098,0.0546294555976481,0.0480165188155615,0.0066129367820866
5,3,0.3,0.07,0.717206349206349,0.732253968253968,-0.0150476190476191,0.0502354006700135,0.0459029921337012,0.00433240853631232,0.0599554444648357,0.0541671928416167,0.00578825162321892
5,3,0.3,0.08,0.696825396825397,0.713555555555555,-0.0167301587301587,0.0544749026910919,0.0506155052500515,0.00385939744104042,0.0648128446822156,0.0598197394471981,0.00499310523501752
5,3,0.3,0.09,0.669555555555556,0.681142857142857,-0.0115873015873016,0.0586865275612895,0.0554103374531223,0.00327619010816716,0.0698960893692329,0.0655660865336635,0.0043300028355694
5,3,0.3,0.1,0.656380952380952,0.66552380952381,-0.00914285714285712,0.0630104829224122,0.0599240677397019,0.00308641518271035,0.0752418645218215,0.0710029944077606,0.0042388701140609
5,3,0.3,0.12,0.616126984126984,0.626761904761905,-0.0106349206349207,0.0713999897969139,0.0691169387299512,0.00228305106696264,0.0850771447411396,0.0821103222497409,0.00296682249139875
5,3,0.3,0.15,0.57231746031746,0.574920634920635,-0.00260317460317461,0.0835597981117592,0.0820959683370158,0.00146382977474348,0.0998003929570983,0.0977759129667796,0.00202447999031877
5,3,0.4,0.02,0.916,0.950222222222222,-0.0342222222222222,0.028945503659645,0.0212895211452188,0.0076559825144262,0.0348025168862092,0.0251443987127528,0.00965811817345641
5,3,0.4,0.03,0.870634920634921,0.892412698412698,-0.0217777777777778,0.0322420831470709,0.0266349295244242,0.00560715362264669,0.0386196543307378,0.0313535481510357,0.00726610617970214
5,3,0.4,0.04,0.823238095238095,0.843238095238095,-0.02,0.0375579610638546,0.0323934971100404,0.00516446395381422,0.0449131829215981,0.0381192863711797,0.00679389655041837
5,3,0.4,0.05,0.772380952380952,0.789619047619048,-0.0172380952380953,0.041315020729774,0.0373681183719603,0.00394690235781366,0.0492141678962108,0.0440077163344182,0.0052064515617926
5,3,0.4,0.06,0.748730158730159,0.757015873015873,-0.00828571428571434,0.0463819478929226,0.0429837815058877,0.00339816638703488,0.0553416360196741,0.050690092525485,0.0046515434941891
5,3,0.4,0.07,0.726539682539682,0.735460317460317,-0.008920634920635,0.0509252161672101,0.0479613937410934,0.00296382242611672,0.0606665626314835,0.0566722754994775,0.00399428713200597
5,3,0.4,0.08,0.697047619047619,0.700920634920635,-0.00387301587301592,0.0558486513269024,0.0531831085773175,0.00266554274958491,0.0666939801781185,0.0628484608510165,0.00384551932710207
5,3,0.4,0.09,0.662285714285714,0.666698412698413,-0.00441269841269842,0.0606890940959521,0.058346345770051,0.00234274832590105,0.0724397145931209,0.0690259258609775,0.00341378873214347
5,3,0.4,0.1,0.652634920634921,0.660920634920635,-0.00828571428571423,0.0647347147026388,0.0626354605789432,0.00209925412369563,0.0772170681136919,0.0742254475582567,0.00299162055543514
5,3,0.4,0.12,0.611206349206349,0.616698412698413,-0.00549206349206344,0.0734651320646101,0.0720596596362149,0.0014054724283952,0.0876609200751119,0.0854809963799942,0.0021799236951177
5,3,0.4,0.15,0.553936507936508,0.560634920634921,-0.00669841269841265,0.0863659687493556,0.0854526537014349,0.000913315047920749,0.103097585799782,0.101559714694603,0.00153787110517883
5,3,0.5,0.02,0.920920634920635,0.941873015873016,-0.0209523809523809,0.0270879688397562,0.0227769314941442,0.00431103734561201,0.0327059056670625,0.0268484859258504,0.00585741974121203
5,3,0.5,0.03,0.872444444444444,0.889079365079365,-0.0166349206349206,0.0327384923848111,0.0292307231652494,0.00350776921956167,0.039401423767291,0.0343683515004589,0.00503307226683214
5,3,0.5,0.04,0.824,0.83847619047619,-0.0144761904761905,0.0371109331618167,0.0342897416558536,0.00282119150596314,0.0443547211650753,0.0403273377242453,0.00402738344083003
5,3,0.5,0.05,0.776380952380952,0.789142857142857,-0.0127619047619048,0.0423741996244699,0.0397998489289674,0.00257435069550247,0.050644175540674,0.0468815835069076,0.00376259203376641
5,3,0.5,0.06,0.747111111111111,0.748825396825397,-0.00171428571428578,0.0474494718670085,0.0453273656445539,0.0021221062224546,0.0566962483812568,0.0534610689778619,0.00323517940339486
5,3,0.5,0.07,0.719809523809524,0.728634920634921,-0.00882539682539685,0.0522333189480582,0.0503271787806675,0.00190614016739065,0.0623315012105386,0.0593846895992468,0.00294681161129187
5,3,0.5,0.08,0.687015873015873,0.696634920634921,-0.00961904761904764,0.0570518428613108,0.055284096711811,0.00176774614949981,0.0680634752982831,0.0653160900576861,0.00274738524059705
5,3,0.5,0.09,0.662507936507936,0.665587301587302,-0.00307936507936513,0.062080418794539,0.0606263453963444,0.00145407339819459,0.0740673287982707,0.0716560362446583,0.00241129255361239
5,3,0.5,0.1,0.656095238095238,0.654857142857143,0.00123809523809515,0.0666821777813875,0.0657579254802748,0.000924252301112663,0.0795593328031442,0.0777734087619054,0.00178592404123878
5,3,0.5,0.12,0.60984126984127,0.612857142857143,-0.00301587301587303,0.075963651905347,0.0752709697515119,0.000692682153835139,0.0906734212858116,0.0891230048701254,0.00155041641568621
5,3,0.5,0.15,0.561746031746032,0.562253968253968,-0.000507936507936457,0.0893669987479939,0.0891831203392564,0.000183878408737487,0.106407884495404,0.105626142494431,0.000781742000973348
5,3,0.6,0.02,0.922761904761905,0.92968253968254,-0.00692063492063488,0.0272904438644748,0.0250840286463564,0.00220641521811842,0.0331828007063528,0.0294961074549827,0.0036866932513701
5,3,0.6,0.03,0.869238095238095,0.874126984126984,-0.00488888888888883,0.0319166767260285,0.0307803872156531,0.00113628951037544,0.0384657762392359,0.036102551410895,0.00236322482834087
5,3,0.6,0.04,0.81847619047619,0.820888888888889,-0.00241269841269842,0.0376374523936322,0.0363710070185472,0.001266445375085,0.0451590664030081,0.0427405296448792,0.00241853675812891
5,3,0.6,0.05,0.77984126984127,0.77447619047619,0.00536507936507946,0.0435979771455247,0.0424417182395151,0.00115625890600968,0.0520615936870764,0.0499115380394146,0.00215005564766185
5,3,0.6,0.06,0.744095238095238,0.742952380952381,0.00114285714285711,0.0484753555292892,0.0475619254236617,0.000913430105627486,0.0580289519699697,0.055988235337464,0.00204071663250575
5,3,0.6,0.07,0.723428571428571,0.725396825396825,-0.00196825396825395,0.0536735449352438,0.0528792922328678,0.000794252702376028,0.0640011773948898,0.0621859799806639,0.00181519741422597
5,3,0.6,0.08,0.693714285714286,0.695365079365079,-0.00165079365079368,0.0586720124564925,0.058318250840442,0.000353761616050462,0.0700484381040267,0.0686433523831857,0.00140508572084094
5,3,0.6,0.09,0.660571428571429,0.661587301587302,-0.00101587301587303,0.0637792210394167,0.0636302880477492,0.000148932991667475,0.075944736138122,0.0749710820673981,0.000973654070723959
5,3,0.6,0.1,0.645777777777778,0.643650793650794,0.00212698412698409,0.0688010899556149,0.0690822330880272,-0.000281143132412287,0.0822198104356583,0.0815246945106979,0.000695115924960424
