wkr,winner_pure_proportional,winner_pure_uniform,actual_margin,actual_winner,actual_runnerup,land,resp_E_actual_winner,error_pure_proportional,error_pure_uniform,year
263,cdu,cdu,0.16560225055440997,cdu,spd,BW,0.431374546480374,0.04007877418371003,-0.004056750875917725,2009
165,cdu,cdu,0.166134042648194,cdu,lin,SN,0.403205950080053,-0.10396722608110454,-0.08711810369637552,2009
147,cdu,cdu,0.166424467621973,cdu,spd,NW,0.458185407967429,-0.0058494919821976965,-0.027380667652662616,2009
161,cdu,cdu,0.168911420334776,cdu,lin,SN,0.363807697611652,-0.06456897361270353,-0.04771985122797451,2009
157,cdu,cdu,0.17153867906536296,cdu,lin,SN,0.423026588363727,-0.12378786436477851,-0.10693874198004949,2009
277,cdu,cdu,0.172195601860044,cdu,spd,BW,0.422933461677295,0.03950595640783949,0.01563800087483891,2009
118,spd,spd,0.17237178873027398,spd,cdu,NW,0.44611499664673,-0.016545751901721473,0.05054557659299108,2009
265,cdu,cdu,0.17322752631613203,cdu,spd,BW,0.399237043739788,0.05323716922059335,0.009868007013147773,2009
290,cdu,cdu,0.17380749063141798,cdu,gru,BW,0.389478958622977,0.031040130159822044,0.002052644048960106,2009
279,cdu,cdu,0.178549222119683,cdu,spd,BW,0.407259779955101,0.050827808442367894,0.02569720849329571,2009
283,cdu,cdu,0.17877676888812696,cdu,spd,BW,0.420949117697447,0.018666610635189818,-0.0036631013099864274,2009
110,cdu,cdu,0.179159586982093,cdu,spd,NW,0.455692066396549,0.01159652393015076,-0.021330169491755424,2009
158,cdu,cdu,0.18064182546755903,cdu,lin,SN,0.424105533142387,-0.12486680914343856,-0.10801768675870954,2009
243,cdu,cdu,0.18256316611151502,cdu,spd,BY,0.433395893568695,0.04467750863238945,0.030006005395219193,2009
202,cdu,cdu,0.18316439840465998,cdu,spd,RP,0.470048951425124,-0.04894730584976015,-0.09171194064714194,2009
109,cdu,cdu,0.18363112937233,cdu,spd,NW,0.478368113748175,-0.012349748858839382,-0.033757574473429086,2009
178,cdu,cdu,0.184580757531155,cdu,spd,HE,0.461338435874792,0.0023639342117969253,-0.021679224415942,2009
189,cdu,cdu,0.18462143588677998,cdu,lin,TH,0.429563771837383,-0.06149199567091407,-0.07586743424161985,2009
25,spd,spd,0.185287398617052,spd,cdu,NI,0.443677843705441,-0.0181127917861324,0.06892277667305641,2009
266,cdu,cdu,0.18564988775018001,cdu,spd,BW,0.420451500336452,0.03321871447701541,0.0015569585127346297,2009
120,spd,spd,0.18845850248083001,spd,cdu,NW,0.460673207036536,-0.023246314346159203,0.01739630194640923,2009
98,cdu,cdu,0.19044354520690898,cdu,spd,NW,0.448695937050676,-0.0036333422968119478,-0.03121261015832344,2009
150,cdu,cdu,0.19058088560588798,cdu,spd,NW,0.473938573324575,0.021009649864946245,-0.00297112195644722,2009
155,cdu,cdu,0.19112835886274301,cdu,lin,SN,0.417292924315223,-0.11805420031627456,-0.10120507793154554,2009
262,cdu,cdu,0.191492151746023,cdu,spd,BW,0.433496374198455,0.03408556926367162,-3.9003876568344253e-4,2009
267,cdu,cdu,0.192071845879002,cdu,spd,BW,0.442446043165468,0.047895515493138974,0.0022716484236836587,2009
239,cdu,cdu,0.19243141270084402,cdu,spd,BY,0.46462806052935,0.02421770117434202,0.016460657674594037,2009
113,cdu,cdu,0.19312330081560797,cdu,spd,NW,0.489237166160243,0.0010339350896212962,-0.005030395750276029,2009
209,cdu,cdu,0.19401056298460495,cdu,spd,RP,0.446248642169532,-0.007860895845452076,-0.031821701708749706,2009
270,cdu,cdu,0.19556145433198496,cdu,spd,BW,0.450484309396496,0.03588993243025884,0.013159878904892897,2009
272,cdu,cdu,0.19622240724836199,cdu,spd,BW,0.452045813637883,0.01910945990847618,-0.002872757830539141,2009
292,cdu,cdu,0.19633241541402902,cdu,spd,BW,0.426762317366215,0.08363275469127013,0.10626178549262838,2009
204,cdu,cdu,0.197691154867717,cdu,spd,RP,0.456976243823543,-0.034665303522262936,-0.05858996679928069,2009
176,cdu,cdu,0.19809764006485298,cdu,spd,HE,0.452156368221942,-0.010949454397914615,-0.03819210757765479,2009
269,cdu,cdu,0.19815144604623797,cdu,spd,BW,0.447166329564776,0.02909729530069355,0.00624110016050905,2009
291,cdu,cdu,0.201527729553991,cdu,spd,BW,0.428004166535147,0.04750753795645929,0.03285086098818096,2009
162,cdu,cdu,0.20393080426603302,cdu,lin,SN,0.435507369373957,-0.13626864537500855,-0.11941952299027953,2009
289,cdu,cdu,0.20610349402919,cdu,spd,BW,0.426507445083296,0.05235834298528386,0.005953704748106248,2009
246,cdu,cdu,0.20623148916005202,cdu,spd,BY,0.445918730008293,0.05114611285264131,0.04692700361164942,2009
199,cdu,cdu,0.206235855068006,cdu,spd,RP,0.455164685460658,0.028226865112730037,0.016460292876161464,2009
100,cdu,cdu,0.20640939144514903,cdu,spd,NW,0.484138442855215,-0.005252242442564337,-0.039987363609584825,2009
251,cdu,cdu,0.207005230985546,cdu,spd,BY,0.439688762317839,0.021109564862593244,0.023170306362709003,2009
117,spd,spd,0.20946241142309097,spd,cdu,NW,0.473504182428472,-0.015444358912351241,0.043000119084957655,2009
242,cdu,cdu,0.21125566872351498,cdu,spd,BY,0.451156047877481,0.011777996068149832,0.0015638902760765627,2009
287,cdu,cdu,0.215055250629668,cdu,spd,BW,0.431347998893532,-0.0018146144835770595,-0.021092604032855067,2009
268,cdu,cdu,0.217207129215377,cdu,spd,BW,0.432682839790908,0.0217425610252166,0.004832090819292978,2009
203,cdu,cdu,0.220147205160759,cdu,spd,RP,0.460702398517654,0.01696448291179342,0.015871578279614384,2009
252,cdu,cdu,0.22640271897919,cdu,spd,BY,0.422187108699541,0.058003679655136864,0.05874363849398079,2009
15,cdu,cdu,0.229570524951836,cdu,lin,MV,0.493282526042999,-0.08796301243139881,-0.11165530576128513,2009
238,cdu,cdu,0.23049611193421404,cdu,spd,BY,0.483698177386974,0.022550952834031357,0.013026058322953948,2009
112,cdu,cdu,0.231980095580628,cdu,spd,NW,0.488736020101493,-0.019484416508308344,-0.04854315974424456,2009
278,cdu,cdu,0.232941159413987,cdu,spd,BW,0.468716699649871,0.00660584256988811,-0.017970767450726066,2009
101,cdu,cdu,0.23342077045635,cdu,spd,NW,0.499924275008936,-0.019859818937832063,-0.07873362076888907,2009
181,cdu,cdu,0.23573992820103698,cdu,spd,HE,0.4752594375094,0.021810633332269735,-0.024182846603761576,2009
247,cdu,cdu,0.23718836303105897,cdu,spd,BY,0.4274278364166,0.08286094078211581,0.08270400634407138,2009
156,cdu,cdu,0.23847772456827798,cdu,lin,SN,0.451966332897983,-0.15272760889903453,-0.1358784865143055,2009
233,cdu,cdu,0.23922777091010203,cdu,spd,BY,0.44746819345947503,0.06812212797913247,0.0753452600213102,2009
201,cdu,cdu,0.24012766160148602,cdu,spd,RP,0.477182870480636,0.011045382820736971,-0.0099484973269241,2009
85,lin,lin,0.240235709405603,lin,cdu,BE,0.447506262810294,0.011458555502347811,-0.10043515978659262,2009
142,spd,spd,0.24417613070332794,spd,cdu,NW,0.51269974098426,-0.07162239787276359,-0.012361778311638538,2009
128,cdu,cdu,0.24679820961812998,cdu,spd,NW,0.507844989896343,-0.005457216284392108,-0.016610444247639466,2009
159,cdu,cdu,0.24716777169212997,cdu,lin,SN,0.450634188526953,-0.1513954645280045,-0.1345463421432755,2009
273,cdu,cdu,0.247465737612022,cdu,spd,BW,0.480282074422314,6.435814421651975e-4,-0.021856101685087392,2009
148,cdu,cdu,0.250653627382496,cdu,spd,NW,0.516827994544789,0.043322143803786295,0.003989222103276013,2009
235,cdu,cdu,0.250722371835275,cdu,spd,BY,0.449311188782568,0.023731801065388636,0.08064798966677073,2009
260,cdu,cdu,0.251000295977988,cdu,spd,BW,0.451333545268189,0.03369768284406305,-0.012799884499597791,2009
293,cdu,cdu,0.253847303152548,cdu,spd,BW,0.449632285804406,-0.06371721857454676,-0.03599740178901223,2009
241,cdu,cdu,0.254408744304634,cdu,spd,BY,0.473565239972615,0.05436250680196242,0.04177183163698439,2009
99,cdu,cdu,0.255859081576444,cdu,spd,NW,0.503048475136462,9.105102349379335e-4,-0.04239566093611258,2009
175,cdu,cdu,0.258422613713235,cdu,spd,HE,0.497719086246871,-0.11247479481626405,-0.05002865412244878,2009
280,cdu,cdu,0.26121413513417,cdu,spd,BW,0.463129310036803,0.01714579316279191,0.008241036931632084,2009
222,cdu,cdu,0.262002519097705,cdu,spd,BY,0.457232591235503,0.055531190191700774,0.04095442618670192,2009
90,cdu,cdu,0.26309604799307307,cdu,spd,NW,0.503610303667512,-0.002966798591043429,-0.026510234549680434,2009
138,cdu,cdu,0.26788376871147596,cdu,spd,NW,0.52100968594071,0.012868218692548061,0.019009482265179067,2009
250,cdu,cdu,0.269077653940068,cdu,spd,BY,0.463537840466245,0.06244539340274269,0.05945959975844961,2009
232,cdu,cdu,0.269786158502112,cdu,spd,BY,0.473231567394992,0.0976488124759593,0.09816306284803583,2009
294,cdu,cdu,0.270835629595806,cdu,spd,BW,0.448212064431813,-0.06229699720195375,-0.03457718041641922,2009
234,cdu,cdu,0.27132056309419694,cdu,spd,BY,0.513379129404463,0.051062869071020645,0.06318810863899627,2009
229,cdu,cdu,0.27594184024059,cdu,fdp,BY,0.465029602529281,0.10290038197545831,0.12435781834074616,2009
284,cdu,cdu,0.276358911427128,cdu,spd,BW,0.471637912365553,0.020196318579852157,-0.013163502041646291,2009
86,lin,lin,0.282220868505787,lin,cdu,BE,0.476546862762162,0.01723838627654184,-0.07553189466346893,2009
124,spd,spd,0.282403945522219,spd,cdu,NW,0.5429546046496,-0.0989702549629321,-0.0437219443204821,2009
286,cdu,cdu,0.282735284859931,cdu,spd,BW,0.473647396215857,0.026086774263918255,-0.00634075657857458,2009
32,cdu,cdu,0.28615745085264405,cdu,spd,NI,0.546182674548573,-0.005591551240204606,-0.014212814901922721,2009
236,cdu,cdu,0.286337323313932,cdu,spd,BY,0.490626421724738,0.06626052839056129,0.060818275548624734,2009
127,cdu,cdu,0.286732223696267,cdu,spd,NW,0.541966984422227,0.00279841327227226,-2.3161574103158777e-4,2009
87,lin,lin,0.29004544653326503,lin,spd,BE,0.47419204034242,0.024305605681158082,-0.06355564096822641,2009
84,gru,gru,0.291245759338931,gru,lin,BE,0.4668486123483,0.02300445734267187,-0.160199007903211,2009
215,cdu,cdu,0.296902313102159,cdu,gru,BY,0.469050232394271,0.08007243822816135,0.09228698742262009,2009
216,cdu,cdu,0.298181547571587,cdu,spd,BY,0.488749621266485,0.05026616067639078,0.051329579762959154,2009
237,cdu,cdu,0.302051264312152,cdu,spd,BY,0.508907260714656,0.03577789448062074,0.019628348965281872,2009
276,cdu,cdu,0.302559347923239,cdu,spd,BW,0.502511322629918,0.02159973638066237,0.009523789298374052,2009
285,cdu,cdu,0.303172814828276,cdu,fdp,BW,0.480494275849537,0.02793648098128182,0.011947832898189847,2009
214,cdu,cdu,0.312136217531057,cdu,spd,BY,0.488793328120928,0.07755621693395898,0.08188493332992441,2009
295,cdu,cdu,0.323626300189476,cdu,spd,BW,0.494193862869812,0.044948241235121145,0.02851632243496821,2009
249,cdu,cdu,0.324908521372733,cdu,spd,BY,0.523521095525863,0.02803009213336105,0.02344675523373474,2009
231,cdu,cdu,0.329921592985678,cdu,spd,BY,0.554268276215939,0.10297704859826673,0.09684546416632567,2009
255,cdu,cdu,0.3526129777689899,cdu,spd,BY,0.506938694808645,0.04501152009993159,0.0521008533536198,2009
228,cdu,cdu,0.35433618430046304,cdu,spd,BY,0.504930251356636,0.06723850174923318,0.09025405590467095,2009
248,cdu,cdu,0.35815249101278,cdu,spd,BY,0.536874266749481,0.021256136725869235,0.03569070673117536,2009
230,cdu,cdu,0.36104846976131194,cdu,spd,BY,0.535988675745595,0.09280455966850087,0.11515324249485603,2009
227,cdu,cdu,0.36469731685903395,cdu,spd,BY,0.528897835071415,0.06258509076299357,0.08936430955832686,2009
254,cdu,cdu,0.366748333688408,cdu,spd,BY,0.525778372949448,0.0625846183196459,0.08582147854707578,2009
223,cdu,cdu,0.37080556859064606,cdu,spd,BY,0.514969497888315,0.0694150055265701,0.0778022249291781,2009
253,cdu,cdu,0.37287154806921097,cdu,spd,BY,0.530010312822276,0.051009739033785806,0.047550677172391254,2009
257,cdu,cdu,0.37415088021431303,cdu,spd,BY,0.51084122655951,0.07995150041073895,0.09777134675926469,2009
226,cdu,cdu,0.377125908938051,cdu,spd,BY,0.519876731737167,0.056811384476097904,0.06250394568077333,2009
224,cdu,cdu,0.381779505142108,cdu,spd,BY,0.539859998187334,0.03891621326750816,0.03140218791842697,2009
225,cdu,cdu,0.393512921532094,cdu,spd,BY,0.54574094354919,0.07256948349457404,0.07877947165328736,2009
256,cdu,cdu,0.40222124463656106,cdu,gru,BY,0.530325344758334,0.06599515358527586,0.05115354506089509,2009
217,cdu,cdu,0.417864352387032,cdu,spd,BY,0.572140076030757,0.06498126767135304,0.018302508873480394,2009
33,cdu,cdu,0.43221012450162,cdu,spd,NI,0.62275262010365,0.001016667899735868,3.8085854318770096e-4,2009
213,cdu,cdu,0.456445395372351,cdu,spd,BY,0.607426265471386,0.018883325611846802,0.02549872963357569,2009
240,cdu,cdu,0.5336951996417989,cdu,spd,BY,0.680722371036032,-0.09855785960691021,-0.11254085501238642,2009
150,spd,cdu,3.6933283159901187e-4,spd,cdu,NW,0.416865270170451,0.009970953050252918,-0.008576738917117077,2013
120,spd,cdu,6.221193532630065e-4,cdu,spd,NW,0.395353504271217,0.012107901470669757,-0.02800291782114983,2013
167,spd,spd,0.0016978182661310237,cdu,spd,HE,0.414686501970815,-0.01308107629345906,-0.03749102594691989,2013
60,spd,spd,0.0027352926681010192,spd,cdu,BB,0.331077196037522,0.019597317912346368,-0.007983018400421038,2013
93,spd,cdu,0.0030443253774969925,spd,cdu,NW,0.370129079396006,-6.301107809775774e-4,-0.031070249394525462,2013
52,spd,spd,0.0033099502826400284,spd,cdu,NI,0.423680446775182,-0.009416122005315775,-0.042522818542054086,2013
28,cdu,cdu,0.0035856796917309586,cdu,spd,NI,0.397363031393373,-0.01420207160986453,-0.02378265737212809,2013
61,spd,spd,0.004075047867857007,cdu,spd,BB,0.325998247171191,-0.01540683690644884,-0.026956569402348085,2013
133,spd,cdu,0.004735546974269977,spd,cdu,NW,0.413040109587003,-0.0045514905328036814,-0.022487675213455127,2013
27,cdu,cdu,0.006316635248308999,spd,cdu,NI,0.37422046416762,0.007698527788536413,-0.02258224988776808,2013
96,spd,cdu,0.00680854510010398,spd,cdu,NW,0.381527265996032,-0.03168164350725039,-0.02008434133538306,2013
296,cdu,cdu,0.0074648869839130105,cdu,spd,SL,0.369101984164084,-0.024026441791521413,-0.04034682473789353,2013
132,cdu,cdu,0.008145685270592007,spd,cdu,NW,0.380831955020915,-0.014695089658668337,0.0011546479935680143,2013
135,spd,spd,0.009288925115606972,spd,cdu,NW,0.411053094559805,0.015068682303313763,-0.015370834929665234,2013
48,spd,cdu,0.010268255874834986,cdu,spd,NI,0.422883365671872,-0.009578818474911377,-0.04079227005296554,2013
59,lin,lin,0.010626800100484002,cdu,lin,BB,0.340069287437708,-0.05295482511322985,-0.007335880342244527,2013
45,spd,cdu,0.011807459117218977,spd,cdu,NI,0.432455214700942,-0.005996899703474889,-0.03772716945763793,2013
114,spd,spd,0.013486849741173035,spd,cdu,NW,0.414571678389316,0.002711428912872682,-0.03987959851420708,2013
210,spd,cdu,0.013630130954927044,spd,cdu,RP,0.385272917112199,-0.018695149859397853,-0.0406142209804875,2013
186,cdu,cdu,0.013720504878339035,spd,cdu,HE,0.372713013244846,0.005052197707343109,-0.017570752598272288,2013
47,spd,spd,0.014770918096585983,spd,cdu,NI,0.433580620909252,-0.007546889687707337,-0.050200240685272235,2013
82,cdu,cdu,0.017687677439499006,spd,cdu,BE,0.32331564081526,0.011932619698777291,-0.001930211930687209,2013
78,cdu,cdu,0.017853369128777996,cdu,spd,BE,0.39190532470277,3.500932526340206e-5,-0.023960239003271988,2013
101,spd,cdu,0.020081922889742032,spd,cdu,NW,0.413480776510031,-0.023373890462035085,-0.049357222784421284,2013
299,cdu,cdu,0.021480761616816002,cdu,spd,SL,0.3977252276572,-0.03412912402940527,-0.04480275776105774,2013
53,spd,cdu,0.022180175781249978,spd,cdu,NI,0.40400390625,-0.014705536987485779,-0.0508608553582961,2013
19,spd,cdu,0.02461998616102301,spd,cdu,HH,0.349084469840703,0.028229462279062645,-0.027027429572517025,2013
169,spd,spd,0.025580771839071037,spd,cdu,HE,0.430788398757235,-0.00386689660486339,-0.03609534662934605,2013
170,spd,spd,0.027640339401735048,spd,cdu,HE,0.423477479189353,0.0028637831126768765,-0.0320314976514387,2013
46,spd,spd,0.027680386553136038,spd,cdu,NI,0.4234112135765,-0.004434456474399218,-0.03838465573146488,2013
22,cdu,cdu,0.027735496890346045,spd,cdu,HH,0.399668028072979,-0.006523059734055647,-0.029975179059471446,2013
40,spd,spd,0.030589627180010015,spd,cdu,NI,0.446450334618592,-0.01147934872044265,-0.05928033702498847,2013
129,cdu,cdu,0.03391463100478198,cdu,spd,NW,0.388383006843408,0.03491597524573137,0.015819534290232973,2013
202,cdu,cdu,0.03726433392815598,cdu,spd,RP,0.413717123128249,0.08017472466467324,0.008388091223098082,2013
145,spd,spd,0.03822038420491003,spd,cdu,NW,0.431587755894053,0.026775142712434752,-0.03396931913471907,2013
56,spd,spd,0.03966662735385401,cdu,spd,BB,0.335289145732594,0.008651381934540014,-0.011568619227444177,2013
171,spd,cdu,0.04139779065952098,spd,cdu,HE,0.437352541366541,-0.029817465593514447,-0.06354407376806209,2013
102,spd,cdu,0.04170008019246202,spd,cdu,NW,0.407287054147345,-0.02976239220349025,-0.0555323824105291,2013
184,cdu,cdu,0.041726140271199974,cdu,spd,HE,0.422427496269383,-0.031014360343058434,-0.05496519190254284,2013
35,cdu,cdu,0.04236004806346999,cdu,spd,NI,0.448109558375718,-0.08134725265557141,-0.06550702750113552,2013
20,cdu,cdu,0.042371922679901974,spd,cdu,HH,0.375464867998699,-0.03529493504731929,-0.04626055558818187,2013
11,spd,spd,0.04241238184948204,spd,cdu,SH,0.406981842985676,-0.01859619798817813,-0.05437261454143849,2013
113,cdu,cdu,0.04245131202995195,cdu,spd,NW,0.434641531741601,-0.019072479255910657,-0.037303047398507205,2013
14,cdu,cdu,0.04329641494229097,cdu,lin,MV,0.350720274923244,0.015518986435059612,0.031367166717876205,2013
75,spd,spd,0.04375699968411603,spd,cdu,BE,0.282571863423599,-0.0019511040467353191,-0.027289656148753894,2013
76,spd,lin,0.044200015059631004,lin,cdu,BE,0.283387490080917,0.007289417662862174,-0.019537534891708674,2013
26,cdu,cdu,0.04478993573254997,spd,cdu,NI,0.441434674072219,-0.07467236835207242,-0.05883214319763652,2013
168,spd,spd,0.048268719888333034,spd,cdu,HE,0.399953686729318,0.002236424819657301,-0.03511451839579066,2013
23,spd,spd,0.04852256160438101,spd,cdu,HH,0.404416314048999,0.005995771301441244,-0.04481458894667689,2013
281,spd,cdu,0.04865072597787801,cdu,spd,BW,0.348913735333325,-0.003937595860403154,-0.024043934501629782,2013
21,cdu,cdu,0.049530452786473,cdu,spd,HH,0.397198738014838,0.014619489231708138,-0.01557325105575097,2013
207,spd,cdu,0.05061825655077895,cdu,spd,RP,0.420188388422675,-0.02613338430636869,-0.03549503911103691,2013
206,cdu,cdu,0.052552560352844,cdu,spd,RP,0.40149511930304,-0.006537169112935226,-0.012968310335623068,2013
1,cdu,cdu,0.05305682568555903,cdu,spd,SH,0.42507132800917,-0.00798634125626807,-0.0344090760652937,2013
87,cdu,cdu,0.05465853456768799,cdu,spd,NW,0.407419662934023,-0.04128279757177633,-0.02543305991953998,2013
80,spd,cdu,0.055902837432434016,cdu,spd,BE,0.370564446852657,-0.03396271900486908,-0.046457861312727,2013
134,cdu,cdu,0.057126334271620005,cdu,spd,NW,0.462535882500488,-0.007224500044732962,-0.03504656275586948,2013
43,cdu,cdu,0.057532868986874985,cdu,spd,NI,0.44287567209293,-0.02951831075360961,-0.0437520228296861,2013
107,cdu,cdu,0.05767537316148402,cdu,spd,NW,0.407475601679682,-0.0021804223748365104,-0.03068094015431544,2013
183,cdu,cdu,0.05828879389974295,cdu,spd,HE,0.363136000815406,0.020526466653206787,-0.012357685731047452,2013
63,spd,lin,0.05914051738492099,cdu,lin,BB,0.339236789125532,-0.031946296291304854,-0.03659269030709372,2013
51,cdu,cdu,0.06040718125199901,cdu,spd,NI,0.447381644866075,-0.02251292548728495,-0.041165759076655095,2013
37,cdu,cdu,0.06167217603763997,cdu,spd,NI,0.398217838258988,-0.036159700636281766,-0.048938500205449986,2013
6,cdu,cdu,0.06178037189423602,cdu,spd,SH,0.437222913277836,-0.021997039403298613,-0.0470406279276494,2013
95,spd,spd,0.06446634131004897,spd,cdu,NW,0.393150361917556,-0.014116198523777879,-0.059805114116395275,2013
139,spd,spd,0.06523800921325995,spd,cdu,NW,0.423004546412549,0.009335217346993607,-0.0232027852702546,2013
34,cdu,cdu,0.06633617113253998,cdu,spd,NI,0.440479427698873,-0.039705037514998154,-0.05570584590609101,2013
118,spd,spd,0.06649660474975705,spd,cdu,NW,0.422096073006862,0.015875393534920013,-0.015582950802201456,2013
41,spd,spd,0.070800678236273007,spd,cdu,NI,0.435313606138507,-0.024530530628763758,-0.06849453131186678,2013
182,cdu,cdu,0.07127697883066902,cdu,spd,HE,0.401680981313066,-0.023294500054362344,-0.054414546916169426,2013
94,cdu,cdu,0.07135819228832302,cdu,spd,NW,0.399657331786035,-0.023660504237243196,-0.04856093523381805,2013
275,cdu,cdu,0.074596610119334,cdu,spd,BW,0.398166712289242,-0.006538718617842443,-0.036938025582968825,2013
54,spd,spd,0.076558250723748,spd,cdu,HB,0.379205412755505,-0.020036211750850574,-0.04993101170141956,2013
244,cdu,cdu,0.077214122366492,cdu,spd,BY,0.393774549653931,5.481440635295431e-4,-0.025445562150509804,2013
208,cdu,cdu,0.07737773619219601,cdu,spd,RP,0.433217801557702,-0.019776483158160607,-0.0417262864576563,2013
180,cdu,cdu,0.07845222842684496,cdu,spd,HE,0.442542767584467,-0.019776416948751097,-0.04678890789395246,2013
4,cdu,cdu,0.08372564935064897,cdu,spd,SH,0.451670725108225,-0.019925362937529112,-0.04386665929816841,2013
105,cdu,cdu,0.08416612428838605,cdu,spd,NW,0.455655426391715,-0.02689182147583047,-0.049549962571131645,2013
140,spd,spd,0.08593259021598904,spd,cdu,NW,0.44223861343565,0.013935826132285056,-0.024796290042248814,2013
179,cdu,cdu,0.08605261127825298,cdu,spd,HE,0.435593612589678,-0.001787690499411132,-0.0464629955001018,2013
50,spd,cdu,0.08614877940648596,spd,cdu,NI,0.435965461672167,-0.029694746171544273,-0.08097252401057614,2013
81,cdu,cdu,0.08766127504177201,cdu,spd,BE,0.349829753271436,0.0018099570841106916,-0.017612500804931763,2013
9,cdu,cdu,0.08769211890664802,cdu,spd,SH,0.458500782280578,-0.10207061387595523,-0.08607324434756503,2013
173,cdu,cdu,0.08902706464786997,cdu,spd,HE,0.443769615632099,-0.047199335240026175,-0.06708179628256256,2013
42,spd,spd,0.08974911011597203,spd,cdu,NI,0.428335629808244,-0.01286730163188815,-0.06963241668631914,2013
194,cdu,cdu,0.09107001528506903,cdu,lin,TH,0.360866596987693,-0.042979377361450466,-0.033019199592056625,2013
122,spd,spd,0.091298398727858,spd,cdu,NW,0.456699086572242,-0.006797523183003473,-0.0376265728256599,2013
148,cdu,cdu,0.09255154855677,cdu,spd,NW,0.457704659563057,-0.01208685921930952,-0.039055681700368716,2013
125,spd,spd,0.092761218025463,spd,cdu,NW,0.457772061489625,-0.005334210823094543,-0.03557899304326795,2013
7,cdu,cdu,0.092905633993415,cdu,spd,SH,0.453803734945194,-0.017402514045465223,-0.05019045270163808,2013
153,cdu,cdu,0.094343474252601,cdu,lin,SN,0.342927696562623,-0.025601099154806572,-0.02556791322861568,2013
58,spd,cdu,0.094480166245488,cdu,spd,BB,0.374633747603889,-0.05985596912091318,-0.07008613255369223,2013
49,spd,spd,0.095484437233611,spd,cdu,NI,0.465985331569043,0.0025482971112972264,-0.059416610529538005,2013
198,cdu,cdu,0.09590754540809998,cdu,spd,RP,0.468527033454891,-0.04286553699317236,-0.047348927986046285,2013
297,cdu,cdu,0.09598671353391997,cdu,spd,SL,0.444843157003075,-0.03983473149710737,-0.05597864179097073,2013
271,cdu,cdu,0.098480193908622,cdu,spd,BW,0.394649958477088,0.011259130025981723,-0.031757981775804356,2013
62,spd,spd,0.098848206648113,cdu,spd,BB,0.370399151817448,-0.025462353041821817,-0.061659450345702305,2013
88,cdu,cdu,0.098954496778067,cdu,spd,NW,0.45571931735882,-0.08958245199657333,-0.07373271434433698,2013
5,spd,spd,0.09908964069126502,spd,cdu,SH,0.43011369130669,-0.027216825517974885,-0.07691693878185268,2013
8,cdu,cdu,0.10177120348180602,cdu,spd,SH,0.45434812549927,-0.09791795709464723,-0.08192058756625703,2013
29,cdu,cdu,0.10346378104245196,cdu,spd,NI,0.467569898496989,-0.04928084971181795,-0.057548050797882444,2013
274,cdu,cdu,0.10348186316656499,cdu,spd,BW,0.40921963215267,-0.019025525063808446,-0.03733190098543271,2013
10,cdu,cdu,0.10594459216434804,cdu,spd,SH,0.452100135706169,-0.02377853208769687,-0.05057939314954624,2013
72,cdu,cdu,0.10768914677605601,cdu,lin,ST,0.362784898014127,-0.025216239916653116,-0.03365447906940622,2013
144,spd,spd,0.108384150509995,spd,cdu,NW,0.466836664934781,-0.016100492026297153,-0.04158407209109455,2013
121,spd,spd,0.10884731842880196,spd,cdu,NW,0.452146501306566,0.0010043930560483805,-0.04101911183685958,2013
39,cdu,cdu,0.10897595106478097,cdu,spd,NI,0.457107173522754,-0.0417439734815333,-0.05355345082795593,2013
103,cdu,cdu,0.10933834472668597,cdu,spd,NW,0.443136240950483,-0.024771857209387793,-0.053038989234398815,2013
18,spd,spd,0.10989037465365603,spd,cdu,HH,0.391501023973015,-0.024822449332225438,-0.06015216940411,2013
69,cdu,cdu,0.11094030402195804,cdu,lin,ST,0.363176923888948,-0.023369583624476664,-0.02534209161130141,2013
91,cdu,cdu,0.11269693112713902,cdu,spd,NW,0.472906236741621,-0.10676937137937437,-0.09091963372713802,2013
3,cdu,cdu,0.11364764665374799,cdu,spd,SH,0.45376583444101,-0.023960213565030697,-0.040733334907161134,2013
128,cdu,cdu,0.114702102077201,cdu,spd,NW,0.479462940696823,-0.016339959435524187,-0.04782302552309364,2013
66,cdu,cdu,0.11808974141345602,cdu,lin,ST,0.421414964446708,-0.07642595717776518,-0.0664785236079351,2013
218,cdu,cdu,0.118282210174661,cdu,spd,BY,0.432484475661844,-0.03806014174200317,-0.05670896342949827,2013
298,cdu,cdu,0.11933072745718198,cdu,spd,SL,0.454026675419228,-0.021884636182214146,-0.04082783391030875,2013
64,spd,cdu,0.120026616679245,cdu,spd,BB,0.359495581468949,-0.05865503792973176,-0.06902409030724077,2013
245,cdu,cdu,0.12081354583654502,cdu,spd,BY,0.443563158374566,-0.025273960780701155,-0.03520672021640353,2013
71,cdu,cdu,0.121773357592803,cdu,lin,ST,0.409661261444115,-0.06376836605370595,-0.052355976427295725,2013
192,cdu,cdu,0.12320867458097498,cdu,spd,TH,0.372904877294658,-0.047213106253662596,-0.020121891563784744,2013
117,spd,spd,0.12776668273534902,spd,cdu,NW,0.450671441360788,0.020816800430756233,-0.006063006219719058,2013
57,spd,lin,0.128813730950331,cdu,lin,BB,0.388780314920763,-0.09370956056431962,-0.09033683850083085,2013
138,spd,spd,0.12943674440479203,spd,cdu,NW,0.470606136055551,-0.020953197585899974,-0.07907667581977756,2013
